ASV_name	Kingdom	Phylum	Class	Order	Family	Genus
prok_asv5108	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5109	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv5110	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
prok_asv5111	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster
prok_asv5112	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
prok_asv5113	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia
prok_asv5114	Bacteria	Proteobacteria	Gammaproteobacteria	OM182	OM182 uc	OM182 uc
prok_asv5115	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4	Arctic97B-4 uc	Arctic97B-4 uc
prok_asv5116	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5117	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36 uc	HOC36 uc
prok_asv5120	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Bythopirellula
prok_asv5121	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria uc	Gammaproteobacteria uc	Gammaproteobacteria uc
prok_asv5122	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae uc
prok_asv5123	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9	NS9 uc
prok_asv5124	Bacteria	Proteobacteria	Gammaproteobacteria	Piscirickettsiales	Piscirickettsiaceae	Cand_Endoecteinascidia
prok_asv5125	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv5126	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira
prok_asv5127	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5128	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
prok_asv5129	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv5130	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5131	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola
prok_asv5132	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales uc	Dadabacteriales uc
prok_asv5133	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus
prok_asv5134	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92
prok_asv5135	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169 uc
prok_asv5136	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5137	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	LS-NOB
prok_asv5138	Bacteria	SAR324	SAR324 uc	SAR324 uc	SAR324 uc	SAR324 uc
prok_asv5140	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5141	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5142	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19 uc	PB19 uc
prok_asv5143	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
prok_asv5144	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales uc	Defluviicoccales uc
prok_asv5145	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv5146	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopelagicus
prok_asv5147	Bacteria	PAUC34f	PAUC34f uc	PAUC34f uc	PAUC34f uc	PAUC34f uc
prok_asv5148	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5149	Bacteria	PAUC34f	PAUC34f uc	PAUC34f uc	PAUC34f uc	PAUC34f uc
prok_asv5151	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86 uc	SAR86 uc
prok_asv5152	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae uc
prok_asv5153	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacterales uc	Syntrophobacterales uc
prok_asv5154	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv5155	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia
prok_asv5156	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv5157	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
prok_asv5158	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutimonas
prok_asv5159	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv5160	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv5161	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ib
prok_asv5162	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopumilus
prok_asv5163	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pricia
prok_asv5164	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116	SAR116 uc
prok_asv5165	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5166	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5167	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5168	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	Bradymonadales uc	Bradymonadales uc
prok_asv5169	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorphaceae uc
prok_asv5170	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12	NS11-12 uc
prok_asv5171	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5172	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiellaceae uc
prok_asv5173	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	Gimesiaceae uc
prok_asv5174	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira
prok_asv5175	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia
prok_asv5176	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter
prok_asv5177	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
prok_asv5180	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1 uc
prok_asv5181	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5182	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopumilus
prok_asv5183	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv5185	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5186	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
prok_asv5187	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Pseudofulvibacter
prok_asv5188	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales uc	Oligoflexales uc
prok_asv5189	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
prok_asv5190	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NAC11-7
prok_asv5191	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Euryhalocaulis
prok_asv5192	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NS10
prok_asv5193	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116	SAR116 uc
prok_asv5194	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas
prok_asv5196	Bacteria	Proteobacteria	Gammaproteobacteria	HOC36	HOC36 uc	HOC36 uc
prok_asv5197	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
prok_asv5198	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
prok_asv5199	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3
prok_asv5200	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
prok_asv5201	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ib
prok_asv5202	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacteraceae uc
prok_asv5203	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae uc
prok_asv5204	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NAC11-7
prok_asv5205	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Owenweeksia
prok_asv5206	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5207	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv5209	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Arctic97B-4	Arctic97B-4 uc	Arctic97B-4 uc
prok_asv5210	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga
prok_asv5211	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv5212	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniellaceae uc
prok_asv5213	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Pseudofulvimonas
prok_asv5214	Bacteria	Proteobacteria	Gammaproteobacteria	KI89A	KI89A uc	KI89A uc
prok_asv5215	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	AT-s3-44 uc	AT-s3-44 uc
prok_asv5216	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacteraceae uc
prok_asv5217	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD3-93	KD3-93 uc
prok_asv5218	Bacteria	Chloroflexi	Dehalococcoidia	SAR202	SAR202 uc	SAR202 uc
prok_asv5219	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisellaceae uc
prok_asv5221	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula
prok_asv5222	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
prok_asv5223	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter
prok_asv5224	Archaea	Thermoplasmatota	Thermoplasmata	Marine_Group_II	Marine_Group_II uc	Marine_Group_II uc
prok_asv5225	Bacteria	Gemmatimonadota	BD2-11	BD2-11 uc	BD2-11 uc	BD2-11 uc
prok_asv5226	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5227	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
prok_asv5228	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiellaceae uc
prok_asv5229	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5230	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella
prok_asv5231	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv5232	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5234	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12	NS11-12 uc
prok_asv5236	Bacteria	Proteobacteria	Gammaproteobacteria	P0X4b2H11	P0X4b2H11 uc	P0X4b2H11 uc
prok_asv5237	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353	UBA10353 uc	UBA10353 uc
prok_asv5238	Bacteria	Proteobacteria	Proteobacteria uc	Proteobacteria uc	Proteobacteria uc	Proteobacteria uc
prok_asv5239	Archaea	Thermoplasmatota	Thermoplasmata	Thermoplasmata_or	Thermoplasmata_fa	Marine_Group_III
prok_asv5240	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5241	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv5242	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae uc
prok_asv5243	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Glaciecola
prok_asv5244	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5245	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv5246	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas
prok_asv5247	Archaea	Crenarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Cand_Nitrosopumilus
prok_asv5249	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5250	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7
prok_asv5251	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade I uc
prok_asv5252	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 uc	SAR11 uc
prok_asv5253	Bacteria	Chloroflexi	Anaerolineae	Anaerolineae uc	Anaerolineae uc	Anaerolineae uc
prok_asv5254	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillaceae uc
prok_asv5255	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv5256	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospiraceae uc
prok_asv5257	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
prok_asv5258	Bacteria	Planctomycetota	OM190	OM190 uc	OM190 uc	OM190 uc
prok_asv5259	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Flammeovirgaceae	Sediminitomix
prok_asv5260	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae uc
prok_asv5261	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquimarina
prok_asv5262	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5263	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5264	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5265	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter
prok_asv5266	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86 uc	SAR86 uc
prok_asv5267	Bacteria	SAR324	SAR324 uc	SAR324 uc	SAR324 uc	SAR324 uc
prok_asv5268	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	MD3-55
prok_asv5269	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5270	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv5271	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12	NS11-12 uc
prok_asv5272	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5273	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade I	SAR11 Clade Ib
prok_asv5274	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
prok_asv5275	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella
prok_asv5276	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
prok_asv5277	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
prok_asv5278	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	Aliterella
prok_asv5279	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	SAR86 uc	SAR86 uc
prok_asv5280	Bacteria	SAR324	SAR324 uc	SAR324 uc	SAR324 uc	SAR324 uc
prok_asv5282	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
prok_asv5283	Bacteria	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculaceae	Thalassobaculum
prok_asv5284	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillales uc	Puniceispirillales uc
prok_asv5285	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7
prok_asv5286	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5287	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66 uc	JG30-KF-CM66 uc	JG30-KF-CM66 uc
prok_asv5288	Bacteria	Proteobacteria	Gammaproteobacteria	B2M28	B2M28 uc	B2M28 uc
prok_asv5289	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1 uc
prok_asv5290	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
prok_asv5291	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria uc	Alphaproteobacteria uc	Alphaproteobacteria uc
prok_asv5292	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92
prok_asv5293	Bacteria	Proteobacteria	Gammaproteobacteria	OM182	OM182 uc	OM182 uc
prok_asv5294	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
prok_asv5295	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS2b
prok_asv5296	Bacteria	Proteobacteria	Alphaproteobacteria	AT-s3-44	AT-s3-44 uc	AT-s3-44 uc
prok_asv5297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas
prok_asv5298	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5299	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Marimicrobium
prok_asv5300	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9	NS9 uc
prok_asv5301	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
prok_asv5302	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv5303	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwelliaceae uc
prok_asv5304	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
prok_asv5305	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Lutimonas
prok_asv5306	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5307	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv5308	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv5309	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagales uc	Chitinophagales uc
prok_asv5310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	Magnetospira
prok_asv5311	Bacteria	Proteobacteria	Gammaproteobacteria	SS1-B-07-19	SS1-B-07-19 uc	SS1-B-07-19 uc
prok_asv5312	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Crocinitomix
prok_asv5313	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae uc
prok_asv5314	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae uc
prok_asv5315	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum
prok_asv5316	Bacteria	Proteobacteria	Gammaproteobacteria	UBA10353	UBA10353 uc	UBA10353 uc
prok_asv5318	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
prok_asv5319	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
prok_asv5320	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04
prok_asv5322	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11	SAR11 Clade II	SAR11 Clade II uc
prok_asv5323	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5324	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5325	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacterales uc	Vicinamibacterales uc
prok_asv5326	Bacteria	NB1-j	NB1-j uc	NB1-j uc	NB1-j uc	NB1-j uc
prok_asv5327	Bacteria	Marinimicrobia_SAR406	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc	Marinimicrobia_SAR406 uc
prok_asv5328	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5329	Bacteria	Nitrospinota	P9X2b3D02	P9X2b3D02 uc	P9X2b3D02 uc	P9X2b3D02 uc
prok_asv5330	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Nitrincolaceae uc
prok_asv5332	Bacteria	Proteobacteria	Gammaproteobacteria	Tenderiales	Tenderiaceae	Cand_Tenderia
prok_asv5333	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae uc
prok_asv5334	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	Micavibrionaceae uc
prok_asv5335	Bacteria	Chloroflexi	Dehalococcoidia	SAR202	SAR202 uc	SAR202 uc
prok_asv5336	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales uc	Oligoflexales uc
prok_asv5337	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria uc
prok_asv5338	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27
prok_asv5339	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9	NS9 uc
prok_asv5340	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
prok_asv5341	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5
prok_asv5342	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arcticiflavibacter
prok_asv5343	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169	AEGEAN-169 uc
prok_asv5344	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Microtrichaceae uc
prok_asv5345	Bacteria	Margulisbacteria	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc	Margulisbacteria uc
prok_asv5346	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccales uc	Defluviicoccales uc
prok_asv5347	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Paraglaciecola
prok_asv5348	Bacteria	Desulfobacterota	Desulfobacterota uc	Desulfobacterota uc	Desulfobacterota uc	Desulfobacterota uc
